planting_code,planting_label,region,scenario,cultivar_id,maturity_class,maturity_class_long,stage,stage_label,threshold,threshold_label,n_sites,valid_site_years,event_site_years,equal_site_mean_probability_pct,mean_exposure_days,mean_exceedance_degree_c_days,mean_longest_consecutive_run_days,pooled_probability_pct
M10,May 10,Northwest,Rainfed,990004,VSS,Very Short Season,vegetative,Emergence to pre-anthesis,tmax_ge35,Tmax ≥ 35°C,499,18904,13393,70.86491617659216,2.298156768729493,4.464563693532156,1.404809619238477,70.84743969530258
M10,May 10,Northwest,Rainfed,990004,VSS,Very Short Season,vegetative,Emergence to pre-anthesis,tmax_ge38,Tmax ≥ 38°C,499,18904,6221,32.92616527507362,0.5152908947339914,0.657764177002654,0.4212464758820628,32.908379179009735
M10,May 10,Northwest,Rainfed,990004,VSS,Very Short Season,vegetative,Emergence to pre-anthesis,tmin_le0,Tmin ≤ 0°C,499,18904,0,0.0,0.0,,,0.0
M10,May 10,Southcentral,Irrigated,990001,LS,Long Season,establishment,Planting to emergence,tmax_ge30,Tmax ≥ 30°C,507,19266,10707,55.57458735596387,1.2143672791446072,2.966926191217689,,55.57458735596387
M10,May 10,Southcentral,Irrigated,990001,LS,Long Season,establishment,Planting to emergence,tmax_ge35,Tmax ≥ 35°C,507,19266,1788,9.280597944565555,0.13516038617253193,0.23765182186234815,0.13360323886639675,9.280597944565557
M10,May 10,Southcentral,Irrigated,990001,LS,Long Season,establishment,Planting to emergence,tmax_ge38,Tmax ≥ 38°C,507,19266,449,2.33053046818229,0.02963770372677255,0.03295442748884042,0.02963770372677255,2.3305304681822903
M10,May 10,Southcentral,Irrigated,990001,LS,Long Season,establishment,Planting to emergence,tmin_le0,Tmin ≤ 0°C,507,19266,54,0.28028651510432884,0.002802865151043289,,,0.2802865151043289
M10,May 10,Southcentral,Irrigated,990001,LS,Long Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge30,Tmax ≥ 30°C,507,19266,19266,100.0,12.966209903456868,75.10303643724697,,100.0
M10,May 10,Southcentral,Irrigated,990001,LS,Long Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge35,Tmax ≥ 35°C,507,19266,18252,94.73684210526315,7.182549569189246,24.073684210526316,5.448510329077131,94.73684210526316
M10,May 10,Southcentral,Irrigated,990001,LS,Long Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge38,Tmax ≥ 38°C,507,19266,13942,72.36582580712135,3.7493511886224438,8.051463718467767,2.68306861829129,72.36582580712135
M10,May 10,Southcentral,Irrigated,990001,LS,Long Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmin_le0,Tmin ≤ 0°C,507,19266,0,0.0,0.0,,,0.0
M10,May 10,Southcentral,Irrigated,990001,LS,Long Season,growing,Planting to maturity,tmax_ge30,Tmax ≥ 30°C,507,19266,19266,100.0,75.91337070486868,353.64445136509914,,100.0
M10,May 10,Southcentral,Irrigated,990001,LS,Long Season,growing,Planting to maturity,tmax_ge35,Tmax ≥ 35°C,507,19266,19257,99.95328558081594,31.915758330738086,89.38441814595662,10.073237828298558,99.95328558081594
M10,May 10,Southcentral,Irrigated,990001,LS,Long Season,growing,Planting to maturity,tmax_ge38,Tmax ≥ 38°C,507,19266,18075,93.81812519464341,13.189660541887264,25.092821550918718,4.989930447420326,93.81812519464341
M10,May 10,Southcentral,Irrigated,990001,LS,Long Season,growing,Planting to maturity,tmin_le0,Tmin ≤ 0°C,507,19266,93,0.48271566490189965,0.0048271566490189965,,,0.4827156649018997
M10,May 10,Southcentral,Irrigated,990001,LS,Long Season,reproductive,Anthesis to maturity,tmax_ge30,Tmax ≥ 30°C,507,19266,19266,100.0,38.76876362503893,194.9566749714523,,100.0
M10,May 10,Southcentral,Irrigated,990001,LS,Long Season,reproductive,Anthesis to maturity,tmax_ge35,Tmax ≥ 35°C,507,19266,19000,98.61932938856016,18.36831724281117,53.15628049413475,8.691061974462784,98.61932938856016
M10,May 10,Southcentral,Irrigated,990001,LS,Long Season,reproductive,Anthesis to maturity,tmax_ge38,Tmax ≥ 38°C,507,19266,16571,86.01162669988581,8.015986712342988,15.227654936156961,4.17891622547493,86.01162669988581
M10,May 10,Southcentral,Irrigated,990001,LS,Long Season,reproductive,Anthesis to maturity,tmin_le0,Tmin ≤ 0°C,507,19266,39,0.20242914979757082,0.002024291497975708,,,0.20242914979757085
M10,May 10,Southcentral,Irrigated,990001,LS,Long Season,vegetative,Emergence to pre-anthesis,tmax_ge30,Tmax ≥ 30°C,507,19266,19266,100.0,36.20652963770373,156.58747534516766,,100.0
M10,May 10,Southcentral,Irrigated,990001,LS,Long Season,vegetative,Emergence to pre-anthesis,tmax_ge35,Tmax ≥ 35°C,507,19266,18160,94.2593169313817,13.474358974358974,36.134262431226,6.06244160697602,94.2593169313817
M10,May 10,Southcentral,Irrigated,990001,LS,Long Season,vegetative,Emergence to pre-anthesis,tmax_ge38,Tmax ≥ 38°C,507,19266,14911,77.39541160593792,5.166095712654418,9.861003840963356,2.8986816152808053,77.39541160593792
M10,May 10,Southcentral,Irrigated,990001,LS,Long Season,vegetative,Emergence to pre-anthesis,tmin_le0,Tmin ≤ 0°C,507,19266,0,0.0,0.0,,,0.0
M10,May 10,Southcentral,Irrigated,990002,MS,Medium Season,establishment,Planting to emergence,tmax_ge30,Tmax ≥ 30°C,507,19266,10707,55.57458735596387,1.2143672791446072,2.966926191217689,,55.57458735596387
M10,May 10,Southcentral,Irrigated,990002,MS,Medium Season,establishment,Planting to emergence,tmax_ge35,Tmax ≥ 35°C,507,19266,1788,9.280597944565555,0.13516038617253193,0.23765182186234815,0.13360323886639675,9.280597944565557
M10,May 10,Southcentral,Irrigated,990002,MS,Medium Season,establishment,Planting to emergence,tmax_ge38,Tmax ≥ 38°C,507,19266,449,2.33053046818229,0.02963770372677255,0.03295442748884042,0.02963770372677255,2.3305304681822903
M10,May 10,Southcentral,Irrigated,990002,MS,Medium Season,establishment,Planting to emergence,tmin_le0,Tmin ≤ 0°C,507,19266,54,0.28028651510432884,0.002802865151043289,,,0.2802865151043289
M10,May 10,Southcentral,Irrigated,990002,MS,Medium Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge30,Tmax ≥ 30°C,507,19266,19266,100.0,12.340132876570124,64.56367694383889,,100.0
M10,May 10,Southcentral,Irrigated,990002,MS,Medium Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge35,Tmax ≥ 35°C,507,19266,17016,88.3213952039863,6.112996989515208,18.834433717429672,4.5346205751064055,88.3213952039863
M10,May 10,Southcentral,Irrigated,990002,MS,Medium Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge38,Tmax ≥ 38°C,507,19266,12185,63.246133084189765,2.750389286826534,5.84803280390325,2.1534309145645176,63.246133084189765
M10,May 10,Southcentral,Irrigated,990002,MS,Medium Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmin_le0,Tmin ≤ 0°C,507,19266,0,0.0,0.0,,,0.0
M10,May 10,Southcentral,Irrigated,990002,MS,Medium Season,growing,Planting to maturity,tmax_ge30,Tmax ≥ 30°C,507,19266,19266,100.0,59.96382227758746,281.3732222568255,,100.0
M10,May 10,Southcentral,Irrigated,990002,MS,Medium Season,growing,Planting to maturity,tmax_ge35,Tmax ≥ 35°C,507,19266,19257,99.95328558081594,25.314907090210735,72.16202117720337,9.238191632928475,99.95328558081594
M10,May 10,Southcentral,Irrigated,990002,MS,Medium Season,growing,Planting to maturity,tmax_ge38,Tmax ≥ 38°C,507,19266,18072,93.80255372158206,10.62498702377245,20.81231703519153,4.553877296792276,93.80255372158206
M10,May 10,Southcentral,Irrigated,990002,MS,Medium Season,growing,Planting to maturity,tmin_le0,Tmin ≤ 0°C,507,19266,54,0.28028651510432884,0.002802865151043289,,,0.2802865151043289
M10,May 10,Southcentral,Irrigated,990002,MS,Medium Season,reproductive,Anthesis to maturity,tmax_ge30,Tmax ≥ 30°C,507,19266,19266,100.0,35.01323575210215,188.55119900342572,,100.0
M10,May 10,Southcentral,Irrigated,990002,MS,Medium Season,reproductive,Anthesis to maturity,tmax_ge35,Tmax ≥ 35°C,507,19266,19224,99.78199937714108,18.04370393439219,55.45071628776082,8.595193605315062,99.78199937714108
M10,May 10,Southcentral,Irrigated,990002,MS,Medium Season,reproductive,Anthesis to maturity,tmax_ge38,Tmax ≥ 38°C,507,19266,17023,88.35772864112946,8.460292743693554,17.036302294197032,4.17580193086266,88.35772864112946
M10,May 10,Southcentral,Irrigated,990002,MS,Medium Season,reproductive,Anthesis to maturity,tmin_le0,Tmin ≤ 0°C,507,19266,0,0.0,0.0,,,0.0
M10,May 10,Southcentral,Irrigated,990002,MS,Medium Season,vegetative,Emergence to pre-anthesis,tmax_ge30,Tmax ≥ 30°C,507,19266,19266,100.0,24.012509083359287,90.72172220492058,,100.0
M10,May 10,Southcentral,Irrigated,990002,MS,Medium Season,vegetative,Emergence to pre-anthesis,tmax_ge35,Tmax ≥ 35°C,507,19266,16865,87.53763105989826,7.198121042250596,16.617429668846672,3.43179694799128,87.53763105989826
M10,May 10,Southcentral,Irrigated,990002,MS,Medium Season,vegetative,Emergence to pre-anthesis,tmax_ge38,Tmax ≥ 38°C,507,19266,10313,53.52953389390636,2.1571161631890376,3.771851967196097,1.3791653690439114,53.52953389390636
M10,May 10,Southcentral,Irrigated,990002,MS,Medium Season,vegetative,Emergence to pre-anthesis,tmin_le0,Tmin ≤ 0°C,507,19266,0,0.0,0.0,,,0.0
M10,May 10,Southcentral,Irrigated,990003,SS,Short Season,establishment,Planting to emergence,tmax_ge30,Tmax ≥ 30°C,507,19266,10707,55.57458735596387,1.2143672791446072,2.966926191217689,,55.57458735596387
M10,May 10,Southcentral,Irrigated,990003,SS,Short Season,establishment,Planting to emergence,tmax_ge35,Tmax ≥ 35°C,507,19266,1788,9.280597944565555,0.13516038617253193,0.23765182186234815,0.13360323886639675,9.280597944565557
M10,May 10,Southcentral,Irrigated,990003,SS,Short Season,establishment,Planting to emergence,tmax_ge38,Tmax ≥ 38°C,507,19266,449,2.33053046818229,0.02963770372677255,0.03295442748884042,0.02963770372677255,2.3305304681822903
M10,May 10,Southcentral,Irrigated,990003,SS,Short Season,establishment,Planting to emergence,tmin_le0,Tmin ≤ 0°C,507,19266,54,0.28028651510432884,0.002802865151043289,,,0.2802865151043289
M10,May 10,Southcentral,Irrigated,990003,SS,Short Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge30,Tmax ≥ 30°C,507,19266,19215,99.73528495795703,10.932731236374961,48.26453337485726,,99.73528495795702
M10,May 10,Southcentral,Irrigated,990003,SS,Short Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge35,Tmax ≥ 35°C,507,19266,14989,77.80026990553306,4.228848749091664,10.719147721374442,2.889702065815426,77.80026990553306
M10,May 10,Southcentral,Irrigated,990003,SS,Short Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge38,Tmax ≥ 38°C,507,19266,8068,41.87688155299491,1.4311740890688258,2.7961642271358875,1.1136717533478668,41.87688155299492
M10,May 10,Southcentral,Irrigated,990003,SS,Short Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmin_le0,Tmin ≤ 0°C,507,19266,0,0.0,0.0,,,0.0
M10,May 10,Southcentral,Irrigated,990003,SS,Short Season,growing,Planting to maturity,tmax_ge30,Tmax ≥ 30°C,507,19266,19266,100.0,47.157323782829856,215.82006124779403,,100.0
M10,May 10,Southcentral,Irrigated,990003,SS,Short Season,growing,Planting to maturity,tmax_ge35,Tmax ≥ 35°C,507,19266,19116,99.22142634693242,19.0460915602616,54.21183951001765,7.699574379736323,99.22142634693242
M10,May 10,Southcentral,Irrigated,990003,SS,Short Season,growing,Planting to maturity,tmax_ge38,Tmax ≥ 38°C,507,19266,16951,87.98401328765702,7.930966469428008,15.745235129243225,3.9047025848645283,87.984013287657
M10,May 10,Southcentral,Irrigated,990003,SS,Short Season,growing,Planting to maturity,tmin_le0,Tmin ≤ 0°C,507,19266,54,0.28028651510432884,0.002802865151043289,,,0.2802865151043289
M10,May 10,Southcentral,Irrigated,990003,SS,Short Season,reproductive,Anthesis to maturity,tmax_ge30,Tmax ≥ 30°C,507,19266,19266,100.0,30.170248105470776,159.67563064465898,,100.0
M10,May 10,Southcentral,Irrigated,990003,SS,Short Season,reproductive,Anthesis to maturity,tmax_ge35,Tmax ≥ 35°C,507,19266,19116,99.22142634693242,15.010121457489879,46.59864528184366,7.565348281947472,99.22142634693242
M10,May 10,Southcentral,Irrigated,990003,SS,Short Season,reproductive,Anthesis to maturity,tmax_ge38,Tmax ≥ 38°C,507,19266,16668,86.51510432886951,6.980172324301878,14.563728848749092,3.824665213329181,86.51510432886951
M10,May 10,Southcentral,Irrigated,990003,SS,Short Season,reproductive,Anthesis to maturity,tmin_le0,Tmin ≤ 0°C,507,19266,0,0.0,0.0,,,0.0
M10,May 10,Southcentral,Irrigated,990003,SS,Short Season,vegetative,Emergence to pre-anthesis,tmax_ge30,Tmax ≥ 30°C,507,19266,19257,99.95328558081594,16.048998235233054,54.04412955465587,,99.95328558081594
M10,May 10,Southcentral,Irrigated,990003,SS,Short Season,vegetative,Emergence to pre-anthesis,tmax_ge35,Tmax ≥ 35°C,507,19266,13375,69.42281739852591,3.9628879892037787,7.519319007578117,2.0076300218000624,69.42281739852591
M10,May 10,Southcentral,Irrigated,990003,SS,Short Season,vegetative,Emergence to pre-anthesis,tmax_ge38,Tmax ≥ 38°C,507,19266,5972,30.997612374130593,0.9432160282362712,1.1773435066957334,0.6121146060417316,30.997612374130593
M10,May 10,Southcentral,Irrigated,990003,SS,Short Season,vegetative,Emergence to pre-anthesis,tmin_le0,Tmin ≤ 0°C,507,19266,0,0.0,0.0,,,0.0
M10,May 10,Southcentral,Irrigated,990004,VSS,Very Short Season,establishment,Planting to emergence,tmax_ge30,Tmax ≥ 30°C,507,19266,10707,55.57458735596387,1.2143672791446072,2.966926191217689,,55.57458735596387
M10,May 10,Southcentral,Irrigated,990004,VSS,Very Short Season,establishment,Planting to emergence,tmax_ge35,Tmax ≥ 35°C,507,19266,1788,9.280597944565555,0.13516038617253193,0.23765182186234815,0.13360323886639675,9.280597944565557
M10,May 10,Southcentral,Irrigated,990004,VSS,Very Short Season,establishment,Planting to emergence,tmax_ge38,Tmax ≥ 38°C,507,19266,449,2.33053046818229,0.02963770372677255,0.03295442748884042,0.02963770372677255,2.3305304681822903
M10,May 10,Southcentral,Irrigated,990004,VSS,Very Short Season,establishment,Planting to emergence,tmin_le0,Tmin ≤ 0°C,507,19266,54,0.28028651510432884,0.002802865151043289,,,0.2802865151043289
M10,May 10,Southcentral,Irrigated,990004,VSS,Very Short Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge30,Tmax ≥ 30°C,507,19266,18733,97.23346828609986,8.201183431952662,29.51748157375688,,97.23346828609986
M10,May 10,Southcentral,Irrigated,990004,VSS,Very Short Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge35,Tmax ≥ 35°C,507,19266,10948,56.82549569189245,2.2287968441814594,4.6492058548738715,1.5066957334163813,56.825495691892456
M10,May 10,Southcentral,Irrigated,990004,VSS,Very Short Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge38,Tmax ≥ 38°C,507,19266,5367,27.857365306758016,0.6531713900134952,0.7573134018478148,0.5103290771306966,27.85736530675802
M10,May 10,Southcentral,Irrigated,990004,VSS,Very Short Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmin_le0,Tmin ≤ 0°C,507,19266,0,0.0,0.0,,,0.0
M10,May 10,Southcentral,Irrigated,990004,VSS,Very Short Season,growing,Planting to maturity,tmax_ge30,Tmax ≥ 30°C,507,19266,19266,100.0,36.809301359908645,156.906602304578,,100.0
M10,May 10,Southcentral,Irrigated,990004,VSS,Very Short Season,growing,Planting to maturity,tmax_ge35,Tmax ≥ 35°C,507,19266,18058,93.72988684729576,13.403924011211462,35.77623793210837,5.934496003321914,93.72988684729576
M10,May 10,Southcentral,Irrigated,990004,VSS,Very Short Season,growing,Planting to maturity,tmax_ge38,Tmax ≥ 38°C,507,19266,14914,77.41098307899928,5.121717014429565,9.614543755839302,2.9134226097788853,77.41098307899928
M10,May 10,Southcentral,Irrigated,990004,VSS,Very Short Season,growing,Planting to maturity,tmin_le0,Tmin ≤ 0°C,507,19266,54,0.28028651510432884,0.002802865151043289,,,0.2802865151043289
M10,May 10,Southcentral,Irrigated,990004,VSS,Very Short Season,reproductive,Anthesis to maturity,tmax_ge30,Tmax ≥ 30°C,507,19266,19266,100.0,27.186338627634175,128.43559638741826,,100.0
M10,May 10,Southcentral,Irrigated,990004,VSS,Very Short Season,reproductive,Anthesis to maturity,tmax_ge35,Tmax ≥ 35°C,507,19266,18058,93.72988684729576,11.620782726045885,32.40950378905844,5.921364061040174,93.72988684729576
M10,May 10,Southcentral,Irrigated,990004,VSS,Very Short Season,reproductive,Anthesis to maturity,tmax_ge38,Tmax ≥ 38°C,507,19266,14855,77.10474410879269,4.704972490397592,9.099839094778366,2.8996159036644866,77.10474410879269
M10,May 10,Southcentral,Irrigated,990004,VSS,Very Short Season,reproductive,Anthesis to maturity,tmin_le0,Tmin ≤ 0°C,507,19266,0,0.0,0.0,,,0.0
M10,May 10,Southcentral,Irrigated,990004,VSS,Very Short Season,vegetative,Emergence to pre-anthesis,tmax_ge30,Tmax ≥ 30°C,507,19266,19194,99.62628464652757,8.684885290148449,26.37070486868058,,99.62628464652757
M10,May 10,Southcentral,Irrigated,990004,VSS,Very Short Season,vegetative,Emergence to pre-anthesis,tmax_ge35,Tmax ≥ 35°C,507,19266,10252,53.21291394165888,1.7100591715976332,3.272858922454064,1.147409944980795,53.21291394165888
M10,May 10,Southcentral,Irrigated,990004,VSS,Very Short Season,vegetative,Emergence to pre-anthesis,tmax_ge38,Tmax ≥ 38°C,507,19266,4004,20.78272604588394,0.40916640714211566,0.510541887262535,0.3491643309457074,20.78272604588394
M10,May 10,Southcentral,Irrigated,990004,VSS,Very Short Season,vegetative,Emergence to pre-anthesis,tmin_le0,Tmin ≤ 0°C,507,19266,0,0.0,0.0,,,0.0
M10,May 10,Southcentral,Rainfed,990001,LS,Long Season,establishment,Planting to emergence,tmax_ge30,Tmax ≥ 30°C,507,19266,10707,55.57458735596387,1.2280701754385965,3.0150316619952244,,55.57458735596387
M10,May 10,Southcentral,Rainfed,990001,LS,Long Season,establishment,Planting to emergence,tmax_ge35,Tmax ≥ 35°C,507,19266,1812,9.405169729056368,0.13900134952766532,0.24740994498079513,0.13744420222153014,9.405169729056368
M10,May 10,Southcentral,Rainfed,990001,LS,Long Season,establishment,Planting to emergence,tmax_ge38,Tmax ≥ 38°C,507,19266,452,2.3461019412436417,0.030831516661476172,0.034210526315789455,0.030831516661476172,2.3461019412436417
M10,May 10,Southcentral,Rainfed,990001,LS,Long Season,establishment,Planting to emergence,tmin_le0,Tmin ≤ 0°C,507,19266,54,0.28028651510432884,0.002802865151043289,,,0.2802865151043289
M10,May 10,Southcentral,Rainfed,990001,LS,Long Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge30,Tmax ≥ 30°C,507,19266,19266,100.0,12.971296584656908,75.12690750545002,,100.0
M10,May 10,Southcentral,Rainfed,990001,LS,Long Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge35,Tmax ≥ 35°C,507,19266,18252,94.73684210526315,7.181200041523929,24.086655247586425,5.449600332191425,94.73684210526316
M10,May 10,Southcentral,Rainfed,990001,LS,Long Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge38,Tmax ≥ 38°C,507,19266,13952,72.41773071732587,3.7531402470673725,8.061014221945396,2.690750545001557,72.41773071732585
M10,May 10,Southcentral,Rainfed,990001,LS,Long Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmin_le0,Tmin ≤ 0°C,507,19266,0,0.0,0.0,,,0.0
M10,May 10,Southcentral,Rainfed,990001,LS,Long Season,growing,Planting to maturity,tmax_ge30,Tmax ≥ 30°C,507,19266,19266,100.0,74.3743382123949,344.9335461434652,,100.0
M10,May 10,Southcentral,Rainfed,990001,LS,Long Season,growing,Planting to maturity,tmax_ge35,Tmax ≥ 35°C,507,19266,19257,99.95328558081594,31.02870341534309,86.76268036956297,9.887989203778677,99.95328558081594
M10,May 10,Southcentral,Rainfed,990001,LS,Long Season,growing,Planting to maturity,tmax_ge38,Tmax ≥ 38°C,507,19266,18075,93.81812519464341,12.80104847918613,24.307235544482513,4.897799231807329,93.81812519464341
M10,May 10,Southcentral,Rainfed,990001,LS,Long Season,growing,Planting to maturity,tmin_le0,Tmin ≤ 0°C,507,19266,93,0.48271566490189965,0.0048271566490189965,,,0.4827156649018997
